payment_id,customer_id,amount,payment_method,hour_of_day,day_of_week,retry_count,failure_reason,failure_source,failure_step,failure_code,customer_tenure_days,previous_success_count,previous_failure_count,customer_recent_activity,historical_recovery_rate,recovered
P08030,C0916,18635.74,upi,17,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,555,6,2,high,0.6666666666666666,1
P08031,C0896,260.66,upi,2,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,366,7,0,medium,0.875,0
P08032,C0153,5281.61,upi,19,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,778,7,6,low,0.5,0
P08033,C0682,5694.55,upi,6,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,232,8,2,low,0.7272727272727273,1
P08034,C0429,4331.14,card,8,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,896,7,1,low,0.7777777777777778,0
P08035,C0753,4624.23,netbanking,16,Sunday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1335,9,1,medium,0.8181818181818182,0
P08036,C0287,5030.2,upi,8,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,128,6,1,low,0.75,0
P08037,C0757,5271.07,card,9,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,824,7,5,high,0.5384615384615384,0
P08038,C0321,2141.5,card,12,Tuesday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1330,6,0,medium,0.8571428571428571,0
P08039,C0436,2273.26,card,4,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1159,6,2,low,0.6666666666666666,0
P08040,C0592,764.47,card,13,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,920,4,2,low,0.5714285714285714,0
P08041,C0496,6201.14,upi,3,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,791,3,0,medium,0.75,0
P08042,C0604,10962.94,card,13,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1186,8,1,low,0.8,0
P08043,C0149,17058.17,netbanking,10,Tuesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,125,10,4,medium,0.6666666666666666,1
P08044,C0542,1311.49,upi,21,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1473,11,2,low,0.7857142857142857,0
P08045,C0635,531.62,card,9,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1380,6,2,medium,0.6666666666666666,0
P08046,C0899,4342.96,card,4,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1310,7,4,high,0.5833333333333334,0
P08047,C0482,938.59,upi,20,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,0
P08048,C0326,5280.46,card,11,Sunday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,482,9,1,high,0.8181818181818182,1
P08049,C0939,328.54,card,20,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,566,7,2,high,0.7,1
P08050,C0029,8841.48,card,14,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,51,4,1,high,0.6666666666666666,1
P08051,C0259,3474.76,card,23,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,910,7,2,medium,0.7,1
P08052,C0698,436.44,card,12,Saturday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1065,5,2,medium,0.625,1
P08053,C0929,4040.33,card,7,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1245,9,1,high,0.8181818181818182,1
P08054,C0075,3277.91,netbanking,3,Thursday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1159,11,3,medium,0.7333333333333333,0
P08055,C0557,5028.58,card,12,Friday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,692,8,1,high,0.8,0
P08056,C0581,6647.62,upi,14,Sunday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,764,10,1,medium,0.8333333333333334,0
P08057,C0498,266.05,card,8,Wednesday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,798,7,2,medium,0.7,0
P08058,C0416,1860.86,card,23,Sunday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1022,4,1,high,0.6666666666666666,1
P08059,C0879,2727.03,upi,5,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,553,4,1,low,0.6666666666666666,1
P08060,C0722,2218.59,card,17,Sunday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,988,10,2,medium,0.7692307692307693,0
P08061,C0751,2098.49,card,8,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,206,8,3,medium,0.6666666666666666,0
P08062,C0340,8556.53,upi,21,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,547,8,4,medium,0.6153846153846154,1
P08063,C0308,527.81,card,23,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,984,4,2,medium,0.5714285714285714,1
P08064,C0704,2227.24,upi,5,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1001,5,3,medium,0.5555555555555556,1
P08065,C0884,2410.87,card,20,Wednesday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1126,11,1,high,0.8461538461538461,0
P08066,C0615,2671.98,card,6,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,521,3,1,medium,0.6,0
P08067,C0241,1121.8,card,11,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,176,5,2,high,0.625,0
P08068,C0253,25380.75,wallet,3,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1351,11,3,high,0.7333333333333333,0
P08069,C0936,7931.43,upi,10,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,115,8,1,high,0.8,1
P08070,C0220,27215.32,upi,2,Friday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,430,8,1,medium,0.8,0
P08071,C0397,5654.86,upi,6,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1407,7,2,high,0.7,0
P08072,C0986,6388.67,upi,1,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,35,6,3,high,0.6,1
P08073,C0336,2967.92,upi,9,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,187,5,1,medium,0.7142857142857143,0
P08074,C0729,14229.65,upi,2,Saturday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,954,11,4,high,0.6875,0
P08075,C0714,5247.61,upi,16,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1369,9,1,high,0.8181818181818182,1
P08076,C0029,2463.53,card,10,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,51,4,1,high,0.6666666666666666,0
P08077,C0494,18893.47,netbanking,0,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1233,7,1,medium,0.7777777777777778,1
P08078,C0959,810.12,netbanking,1,Friday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1335,7,3,medium,0.6363636363636364,0
P08079,C0998,1433.51,card,12,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,223,6,1,low,0.75,1
P08080,C0724,49544.07,upi,13,Wednesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1254,10,2,medium,0.7692307692307693,0
P08081,C0502,5829.6,upi,16,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1069,12,1,medium,0.8571428571428571,0
P08082,C0154,214.19,card,1,Sunday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1224,7,1,high,0.7777777777777778,0
P08083,C0992,8257.95,netbanking,16,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,147,4,0,high,0.8,0
P08084,C0231,1071.59,upi,18,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1177,10,3,low,0.7142857142857143,1
P08085,C0102,1678.55,upi,8,Monday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,94,5,4,medium,0.5,0
P08086,C0827,38213.34,card,23,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1361,14,3,medium,0.7777777777777778,0
P08087,C0177,15607.65,card,11,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,662,7,0,medium,0.875,0
P08088,C0693,21984.91,card,15,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1426,8,2,high,0.7272727272727273,0
P08089,C0984,1624.09,card,3,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,949,6,3,medium,0.6,0
P08090,C0927,2228.08,upi,23,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,768,8,2,medium,0.7272727272727273,1
P08091,C0232,3709.55,netbanking,10,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,216,11,2,medium,0.7857142857142857,0
P08092,C0012,7103.89,upi,20,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,117,10,3,high,0.7142857142857143,1
P08093,C0186,2117.55,card,19,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1278,7,1,medium,0.7777777777777778,1
P08094,C0761,19503.97,card,3,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,540,10,4,low,0.6666666666666666,0
P08095,C0932,4871.64,upi,1,Friday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,743,6,1,low,0.75,0
P08096,C0266,13239.12,upi,9,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1213,6,2,high,0.6666666666666666,1
P08097,C0902,1366.5,wallet,8,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1306,5,2,low,0.625,1
P08098,C0135,1960.83,upi,16,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,532,10,1,medium,0.8333333333333334,0
P08099,C0757,3811.1,netbanking,11,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,824,7,5,high,0.5384615384615384,0
P08100,C0031,1883.49,card,3,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,777,11,2,high,0.7857142857142857,0
P08101,C0859,8499.18,upi,8,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,389,9,1,low,0.8181818181818182,0
P08102,C0456,8670.2,card,13,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1290,7,0,high,0.875,0
P08103,C0259,2347.1,upi,3,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,910,7,2,medium,0.7,1
P08104,C0104,5755.85,upi,1,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1397,12,2,medium,0.8,1
P08105,C0431,22967.93,upi,17,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,965,4,3,low,0.5,0
P08106,C0382,8472.64,card,12,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,437,9,0,medium,0.9,0
P08107,C0469,5721.59,upi,9,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1139,6,5,medium,0.5,0
P08108,C0513,10886.91,card,13,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,720,11,3,medium,0.7333333333333333,0
P08109,C0941,16007.62,card,8,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1265,3,3,medium,0.42857142857142855,0
P08110,C0950,13601.21,upi,10,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,140,7,3,high,0.6363636363636364,0
P08111,C0946,2773.93,wallet,19,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,138,7,1,low,0.7777777777777778,0
P08112,C0207,7348.75,upi,0,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1278,9,2,medium,0.75,1
P08113,C0647,2212.64,upi,11,Saturday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,743,6,1,medium,0.75,0
P08114,C0447,2823.0,card,16,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1042,12,1,medium,0.8571428571428571,0
P08115,C0783,4813.8,card,16,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1499,6,7,medium,0.42857142857142855,1
P08116,C0089,700.33,card,7,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,749,3,6,medium,0.3,0
P08117,C0195,4309.78,wallet,16,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1321,5,2,low,0.625,0
P08118,C0414,1493.02,card,20,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,473,12,5,medium,0.6666666666666666,0
P08119,C0122,910.41,netbanking,19,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1086,7,3,low,0.6363636363636364,0
P08120,C0462,6600.59,upi,20,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,819,9,2,low,0.75,0
P08121,C0116,2296.67,upi,12,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,70,8,3,high,0.6666666666666666,0
P08122,C0196,3714.45,netbanking,12,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1439,12,0,high,0.9230769230769231,1
P08123,C0036,2353.42,card,14,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,729,7,1,high,0.7777777777777778,0
P08124,C0067,1608.98,upi,17,Saturday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,64,3,0,low,0.75,0
P08125,C0645,3352.86,netbanking,12,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,196,12,4,high,0.7058823529411765,0
P08126,C0281,763.38,upi,7,Saturday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1475,11,0,medium,0.9166666666666666,1
P08127,C0479,2707.45,card,6,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,482,10,3,medium,0.7142857142857143,1
P08128,C0011,21606.15,card,22,Sunday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,360,9,3,high,0.6923076923076923,1
P08129,C0968,898.32,upi,18,Tuesday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,306,4,1,medium,0.6666666666666666,0
P08130,C0730,12408.76,card,9,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,938,10,2,low,0.7692307692307693,0
P08131,C0322,24023.74,netbanking,11,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,827,8,2,low,0.7272727272727273,0
P08132,C0668,1358.98,card,1,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,853,11,2,medium,0.7857142857142857,0
P08133,C0240,4136.52,upi,13,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1399,8,5,low,0.5714285714285714,0
P08134,C0060,812.63,upi,9,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1393,10,1,low,0.8333333333333334,0
P08135,C0650,699.68,upi,16,Sunday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,202,13,1,medium,0.8666666666666667,0
P08136,C0562,3523.36,upi,12,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,246,8,1,medium,0.8,0
P08137,C0679,4488.08,netbanking,0,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,109,5,2,low,0.625,0
P08138,C0165,1691.02,upi,22,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,675,9,1,low,0.8181818181818182,0
P08139,C0831,961.99,upi,14,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1388,8,6,high,0.5333333333333333,1
P08140,C0189,1361.13,card,0,Friday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,693,13,2,high,0.8125,1
P08141,C0487,7266.96,card,14,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1342,9,6,medium,0.5625,0
P08142,C0981,7316.77,card,19,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1093,2,6,medium,0.2222222222222222,0
P08143,C0092,5667.53,card,14,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1106,10,2,high,0.7692307692307693,0
P08144,C0806,2027.17,upi,13,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,796,10,1,high,0.8333333333333334,0
P08145,C0888,1016.82,upi,12,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1174,7,0,medium,0.875,0
P08146,C0289,11078.49,upi,1,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,943,5,3,high,0.5555555555555556,1
P08147,C0509,15385.3,card,7,Monday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,881,10,2,high,0.7692307692307693,0
P08148,C0075,1763.56,card,8,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1159,11,3,medium,0.7333333333333333,0
P08149,C0557,2543.0,netbanking,18,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,692,8,1,high,0.8,0
P08150,C0428,687.42,netbanking,18,Thursday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,76,11,4,high,0.6875,1
P08151,C0385,5084.43,netbanking,22,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,932,5,2,medium,0.625,0
P08152,C0053,23760.65,netbanking,8,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,345,8,0,high,0.8888888888888888,1
P08153,C0175,7658.95,upi,22,Sunday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1430,10,2,high,0.7692307692307693,1
P08154,C0673,27227.92,netbanking,6,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,87,9,3,medium,0.6923076923076923,0
P08155,C0579,2017.5,upi,13,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,484,13,5,high,0.6842105263157895,1
P08156,C0474,806.24,wallet,1,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1100,6,5,low,0.5,0
P08157,C0911,13417.4,card,11,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,107,7,3,medium,0.6363636363636364,0
P08158,C0361,3539.73,netbanking,10,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,47,12,3,high,0.75,0
P08159,C0270,1220.41,upi,16,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1152,9,0,medium,0.9,0
P08160,C0407,19386.28,card,1,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,599,11,1,medium,0.8461538461538461,0
P08161,C0124,1626.09,card,21,Monday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,532,4,1,high,0.6666666666666666,1
P08162,C0694,972.83,netbanking,11,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1312,7,3,high,0.6363636363636364,1
P08163,C0376,5440.41,upi,14,Monday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,275,9,2,medium,0.75,0
P08164,C0392,810.99,wallet,7,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,683,7,0,high,0.875,0
P08165,C0182,8286.23,card,7,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,739,8,3,low,0.6666666666666666,0
P08166,C0036,941.7,upi,21,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,729,7,1,high,0.7777777777777778,1
P08167,C0212,3833.33,card,17,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,759,10,2,medium,0.7692307692307693,1
P08168,C0896,4091.55,upi,13,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,366,7,0,medium,0.875,1
P08169,C0948,3885.16,upi,9,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,140,11,1,high,0.8461538461538461,1
P08170,C0134,822.47,upi,3,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1271,5,2,high,0.625,1
P08171,C0865,2453.99,card,15,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,122,8,2,low,0.7272727272727273,0
P08172,C0924,11773.28,card,15,Tuesday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,392,7,4,low,0.5833333333333334,0
P08173,C0690,2435.68,card,20,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1358,8,1,low,0.8,1
P08174,C0678,943.05,netbanking,16,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1202,8,2,medium,0.7272727272727273,0
P08175,C0926,1910.13,card,8,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,835,5,1,high,0.7142857142857143,1
P08176,C0491,847.0,card,10,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,551,6,0,high,0.8571428571428571,0
P08177,C0849,336.39,upi,12,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,234,4,3,high,0.5,0
P08178,C0841,2498.78,netbanking,0,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,213,9,2,medium,0.75,0
P08179,C0988,3294.5,card,6,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,497,9,1,medium,0.8181818181818182,1
P08180,C0438,5996.22,card,10,Saturday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,149,10,2,low,0.7692307692307693,0
P08181,C0839,4756.97,upi,2,Thursday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,929,9,2,low,0.75,1
P08182,C0046,5511.8,wallet,1,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,676,9,0,medium,0.9,0
P08183,C0668,2861.01,upi,13,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,853,11,2,medium,0.7857142857142857,1
P08184,C0401,25021.71,card,9,Sunday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,80,4,1,medium,0.6666666666666666,1
P08185,C0488,1284.98,upi,23,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1307,10,1,high,0.8333333333333334,0
P08186,C0432,2170.88,wallet,19,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,685,6,2,high,0.6666666666666666,0
P08187,C0428,15656.42,upi,16,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,76,11,4,high,0.6875,1
P08188,C0748,2018.46,card,7,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,175,8,1,low,0.8,0
P08189,C0828,2669.86,card,14,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,278,8,1,high,0.8,1
P08190,C0572,4465.72,wallet,21,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1072,7,1,medium,0.7777777777777778,1
P08191,C0517,9580.27,upi,5,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1221,8,2,high,0.7272727272727273,1
P08192,C0965,3435.79,upi,19,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1342,11,2,medium,0.7857142857142857,1
P08193,C0462,1231.83,card,21,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,819,9,2,low,0.75,0
P08194,C0966,1978.16,upi,1,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1490,6,1,high,0.75,1
P08195,C0903,5115.38,card,21,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,748,7,2,medium,0.7,0
P08196,C0181,2219.17,card,14,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1412,9,1,medium,0.8181818181818182,0
P08197,C0145,1868.14,netbanking,15,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,772,11,1,low,0.8461538461538461,0
P08198,C0827,1173.8,card,1,Thursday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1361,14,3,medium,0.7777777777777778,1
P08199,C0265,9832.83,card,21,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1090,8,2,high,0.7272727272727273,1
P08200,C0735,2639.71,netbanking,13,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,738,11,0,high,0.9166666666666666,0
P08201,C0406,2656.5,card,22,Tuesday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,343,6,1,high,0.75,1
P08202,C0813,5883.4,upi,19,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,104,10,1,medium,0.8333333333333334,1
P08203,C0969,763.29,upi,0,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,653,8,3,medium,0.6666666666666666,0
P08204,C0955,3108.78,netbanking,8,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,624,6,1,medium,0.75,0
P08205,C0848,13431.01,netbanking,16,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,82,7,4,low,0.5833333333333334,1
P08206,C0484,2796.62,upi,20,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,461,1,1,high,0.3333333333333333,0
P08207,C0482,3712.7,card,13,Wednesday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,0
P08208,C0237,3630.66,upi,22,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,793,11,2,medium,0.7857142857142857,0
P08209,C0525,8615.73,netbanking,9,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,783,6,3,high,0.6,0
P08210,C0339,3645.41,card,12,Thursday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1426,8,2,high,0.7272727272727273,1
P08211,C0268,35192.38,upi,12,Saturday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,38,10,3,medium,0.7142857142857143,0
P08212,C0932,3756.63,card,21,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,743,6,1,low,0.75,1
P08213,C0266,1928.02,card,18,Friday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1213,6,2,high,0.6666666666666666,0
P08214,C0528,13520.29,card,7,Wednesday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,878,12,0,high,0.9230769230769231,1
P08215,C0092,2414.66,card,6,Monday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1106,10,2,high,0.7692307692307693,0
P08216,C0248,1636.64,wallet,16,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,901,8,1,medium,0.8,0
P08217,C0019,908.3,netbanking,7,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,373,5,4,high,0.5,0
P08218,C0872,4811.48,upi,3,Friday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,633,7,0,high,0.875,1
P08219,C0390,1886.62,upi,6,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,541,7,2,high,0.7,0
