payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P04966,1859.42,0.32311927034379495,600.8144336626592,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.726741,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07029,2270.55,0.2640332555170737,599.5007083142917,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.726765,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,270.55 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e52daa03e0dd,https://rzp.io/i/mock_aa03e0dd,created
P05425,1306.65,0.45854525933598683,599.1581631113672,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.726800,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08591,1728.69,0.346421297661196,598.855033053933,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.726824,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05279,2012.73,0.2968769570049269,597.5331576725265,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.726847,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,012.73 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_55ecfd0dc26e,https://rzp.io/i/mock_fd0dc26e,created
P08811,1392.83,0.42872239904575715,597.1374190629019,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.726881,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02879,4602.1,0.12937133623549646,595.3798264893783,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.726905,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08907,2884.12,0.20616409818428616,594.6019988552633,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.726928,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08132,1358.98,0.43743593123139524,594.4666818248415,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.726951,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,358.98 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_234963f652c3,https://rzp.io/i/mock_63f652c3,created
P05211,2634.72,0.22388639700538276,589.877967918022,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.726985,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06358,1415.15,0.416172212983534,588.9461072036482,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.727009,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,415.15 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_167a3bdf0698,https://rzp.io/i/mock_3bdf0698,created
P05356,1546.62,0.38065976042144745,588.735998663019,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.727046,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,546.62 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_24e82fd142d7,https://rzp.io/i/mock_2fd142d7,created
P02125,1476.91,0.39834080653183424,588.3135205749313,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.727081,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,476.91 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_1cd58d4d2db6,https://rzp.io/i/mock_8d4d2db6,created
P01247,1270.44,0.462763307785342,587.91301674281,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727115,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02801,2056.7,0.28579787798443507,587.8004956505875,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.727138,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03501,1241.4,0.4733977083907623,587.6759151962923,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727161,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07564,1423.86,0.4121412282823131,586.8314093020542,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.727199,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09068,1441.55,0.4061370397798289,585.4668496946123,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.727225,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06321,2297.77,0.2545545568906989,584.9078241867412,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727254,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00370,2272.17,0.256210007268926,582.1526922162357,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.727279,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03556,1529.31,0.38033455584415277,581.6494395980212,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727304,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04264,1423.53,0.4082383742239817,581.1395728590646,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727329,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02620,1959.19,0.29640654080936246,580.7167306882949,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727353,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05088,2230.31,0.25965455262468223,579.110145264355,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727377,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03363,2333.47,0.24801499456159107,578.7355493596359,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727401,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07926,1919.04,0.3013501967620796,578.3030815943011,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.727425,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08937,2063.78,0.27954374763307643,576.9167954901906,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.727448,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01911,1282.43,0.4488578413727046,575.6287615115976,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727471,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02571,2049.47,0.2785167305572829,570.8116837752344,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.727495,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03181,3057.77,0.18616464947871156,569.2486802365198,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.727518,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04337,1503.48,0.3785741157508896,569.1786115491475,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727541,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06561,1183.75,0.48055010859148256,568.8511910451675,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727565,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04266,1202.6,0.4728976899611498,568.7067619472787,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727588,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02301,1233.91,0.4592465887923364,566.6689583767518,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727610,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04274,2033.48,0.2785651861643497,566.4567347614819,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.727633,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03882,1674.07,0.33836779989451726,566.4513827694145,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.727656,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06998,1724.13,0.32663123604592553,563.1547130038616,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727679,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05729,1065.7,0.5278425440948235,562.5217992418534,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727702,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00768,1958.74,0.2871361323704118,562.4250279192204,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727725,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07010,1924.97,0.29180346862771633,561.7129230042951,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727747,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08808,3220.77,0.17439590819001494,561.6891092211544,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.727769,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05656,1258.7,0.44584139416169305,561.1805628313231,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727793,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01217,1163.46,0.48233319355910453,561.1753773782758,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.727815,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08887,1713.06,0.32735242610291104,560.7743470598527,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.727839,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08919,1173.78,0.4775794826113914,560.5732450995989,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.727862,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01437,1619.3,0.34615254184002087,560.5248110015458,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.727885,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05449,1990.21,0.28031093411290103,557.8776241808367,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.727907,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08159,1220.41,0.4564471654205709,557.0526851509189,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.727930,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08588,1321.4,0.4213769150443387,556.8074555395892,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.727952,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07719,1425.5,0.39024867754114156,556.2994898348973,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.727974,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04990,3329.88,0.1662202219705404,553.4933927352631,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.727997,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04016,2500.11,0.22084941827707222,552.1478391286911,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.728020,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06275,1476.67,0.37354477848595785,551.6023680468594,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.728042,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02131,1775.55,0.3106198563786722,551.5210859931514,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.728064,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06296,2199.38,0.25065692803557316,551.2898343828789,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.728087,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04665,1964.79,0.2801129961914909,550.3632137870793,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.728110,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09130,1374.55,0.40008813872516924,549.9411510846813,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728132,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05963,1683.88,0.32626221661494775,549.3864213135782,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728154,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05795,2517.87,0.2180567510793326,549.0385518401191,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.728177,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02825,1702.42,0.32239399461667745,548.849984315324,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728199,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06923,1198.56,0.4566593926187836,547.3336816171692,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728222,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03338,1486.95,0.36784087230282536,546.9609850706862,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728243,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07209,1999.47,0.27354940811442097,546.9538350425413,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728265,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08825,1180.2,0.4620278334448847,545.2852490316529,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.728288,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07724,2214.27,0.2461910859602448,545.1335359091912,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.728312,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03997,1847.17,0.29391588726115875,542.9126094721946,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728334,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02559,1885.08,0.28735817154012083,541.693142006851,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728357,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01898,2249.87,0.24002450776720352,540.0239392901982,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728380,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02474,1925.02,0.27991543037342964,538.8428017774595,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.728402,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05931,1881.71,0.2860077727581005,538.1836860766454,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728424,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00465,1352.08,0.3978324884717508,537.9013510128848,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.728447,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02091,1887.57,0.2847123457357578,537.4144824404443,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728469,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06017,1829.27,0.2936341364213647,537.1361167315098,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728492,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06123,1061.62,0.5041099942707351,535.1732521176978,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.728514,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02396,2100.72,0.2538868456907413,533.345174479454,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.728537,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01149,1492.65,0.3562516795954757,531.7590695481869,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728560,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08538,1888.57,0.28154185014167005,531.7114919220538,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728582,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06930,1594.94,0.33332735627812277,531.6371336222292,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728605,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04756,1330.19,0.39941706803854127,531.3005897341873,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728628,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09888,1027.53,0.5166429691931141,530.8661501350006,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728650,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08426,1408.79,0.3767283915194159,530.7311906886379,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728672,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05595,1314.64,0.4033330286958818,530.2377328447541,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728694,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06006,1443.96,0.3667368798295117,529.5533849986217,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728717,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05321,1950.31,0.2713603713959405,529.2368459372167,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728740,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05876,1806.13,0.29234226678094244,528.0081383010636,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.728762,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05980,1649.37,0.3199013675012018,527.6357185154571,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728784,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06723,1037.62,0.507367545062954,526.4547121082222,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728806,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04573,1544.11,0.3408047865493389,526.2400789586997,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.728828,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04593,1702.88,0.30794810745086326,524.398673215926,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.728851,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07523,1839.65,0.284920998911865,524.1549156482125,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728873,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04049,2147.3,0.24409096592230342,524.1365311249622,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.728895,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09356,1048.28,0.49829589837271554,522.3536243461502,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.728917,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03712,2316.26,0.22533598294540114,521.9367238571149,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.728940,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04174,1479.6,0.3527345071706234,521.9059768096544,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.728962,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01702,937.82,0.5531327670223581,518.7389715689079,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.728985,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07067,1569.32,0.3297452835037655,517.4758683081292,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729007,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06927,1052.94,0.48952977361550304,515.4454798307078,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.729030,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02785,1238.51,0.41584688640181877,515.0305272775165,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.729053,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02395,2531.01,0.20273302777925417,513.1193206395701,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729076,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03963,1175.26,0.4354364103587848,511.7509956382654,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.729098,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02697,1253.03,0.40807597194977535,511.331435132227,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.729121,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08726,1302.42,0.39194835800112326,510.481380427823,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.729153,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03054,2102.26,0.2425008522189673,509.79984158584625,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729235,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07411,2657.74,0.19174542433245953,509.60948406535096,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.729284,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05958,1487.28,0.3418663498050537,508.45098473806024,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.729401,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00608,1116.42,0.4551945095010517,508.1882542971642,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.729453,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04973,1463.79,0.3470124039006817,507.9532867057789,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.729485,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07105,1142.33,0.4440187917376569,507.21598636567757,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729513,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04169,1652.91,0.3066066767109792,506.79324200234464,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.729538,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03128,2445.84,0.2069927411533078,506.27112602240635,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729564,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05953,1135.5,0.44522861452839957,505.5570917969977,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729589,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04663,2171.46,0.23238615959150394,504.61725010656716,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729614,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00321,2385.0,0.20928763083767044,499.150999547844,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.729637,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08213,1928.02,0.25884886421997355,499.0657871933934,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.729661,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02313,2119.63,0.23536410201633753,498.88481155688953,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729685,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07634,1203.72,0.4136765340872285,497.9507176114787,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729709,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09676,1794.26,0.2774897636348571,497.88878329947875,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729732,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09253,1139.46,0.43593976722886585,496.7359271666035,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729754,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09421,1295.44,0.38204796032514865,494.9202097236106,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.729777,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07687,1350.49,0.36603853059778785,494.33137518700653,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729800,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09567,1473.79,0.33254642121925043,490.1035901287191,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729822,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03922,2425.4,0.2020695264144991,490.0994293657261,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729845,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00784,1893.07,0.2586325689787665,489.6095573566335,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.729868,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04417,937.47,0.5201917244897498,487.6641359574058,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.729891,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01914,992.05,0.4910836467662067,487.17953177441535,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730116,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06128,2458.51,0.19808822408243262,487.0018797889015,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730202,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02669,1805.92,0.26895031073971926,485.70274517107384,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.730356,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03034,995.47,0.48781471115254305,485.604910511022,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730422,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08625,894.72,0.542705789914103,485.56972435194626,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730460,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09546,1905.69,0.25473680463430803,485.4493812235545,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.730491,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09156,1499.19,0.32340467430223474,484.8450536671673,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730519,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02847,1380.76,0.35012814841806233,483.44294220972375,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.730546,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08492,1034.93,0.4666176981821108,482.91665437961194,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730572,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01465,2299.7,0.20998120454933006,482.8937761020943,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730598,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02699,1345.47,0.35884084850962483,482.80959644424496,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730624,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08888,1341.76,0.35975476000078604,482.7045467786547,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.730649,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05470,1533.79,0.3143045179328011,482.07712656015104,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.730675,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01404,1781.36,0.2703438854603873,481.5797838037155,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.730700,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03242,1279.04,0.3735315762927593,477.76182734149086,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730725,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05782,1410.74,0.3382046493578405,477.1188270350799,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730749,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05186,1427.78,0.3341101677022333,477.0358152418946,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.730773,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09569,1060.39,0.44976196097943755,476.92308580298584,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730797,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09592,1678.73,0.2840139069158527,476.7826659568494,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730821,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05071,1283.79,0.37102969674960024,476.3242143901693,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730845,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04058,1536.3,0.3099263171029005,476.139800965186,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730868,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04679,1140.81,0.41730231801651385,476.06265741641914,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730892,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
